RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,,,,
30051,Punjab,LUDHIANA,2011,Kharif     ,Maize,3000,10000,,,,
30052,Odisha,CUTTACK,2021,Autumn     ,Rice,3000,3000,,,,
30053,Manipur,CHURACHANDPUR,2006,Rabi       ,Peas & beans (Pulses),10,10,,,,
30054,Assam,NALBARI,2018,Rabi       ,Masoor,960,289,,,,
30055,Andhra Pradesh,GUNTUR,2017,Whole Year ,Banana,5177,122452,,,,
30056,Maharashtra,NANDED,2017,Rabi       ,Gram,48400,34800,,,,
30057,Maharashtra,PARBHANI,2019,Rabi       ,Rapeseed &Mustard,500,300,,,,
30058,Gujarat,SURAT,2010,Rabi       ,Rapeseed &Mustard,100,100,,,,
30059,Maharashtra,OSMANABAD,2010,Kharif     ,Maize,10900,7100,,,,
30060,Meghalaya,EAST JAINTIA HILLS,2016,Kharif     ,Soyabean,410,529,,,,
30061,Haryana,KURUKSHETRA,2006,Kharif     ,Cotton(lint),3,0,,,,
30062,Sikkim,NORTH DISTRICT,2019,Rabi       ,Wheat,440,470,,,,
30063,Haryana,ROHTAK,2012,Kharif     ,Urad,16,0,,,,
30064,West Bengal,24 PARAGANAS NORTH,2022,Rabi       ,Wheat,8083,23857,,,,
30065,Uttar Pradesh,MAHOBA,2020,Kharif     ,Jowar,3676,3584,,,,
30066,Uttar Pradesh,AURAIYA,2009,Rabi       ,Peas & beans (Pulses),1175,2130,,,,
30067,Odisha,RAYAGADA,2010,Kharif     ,Ragi,12046,6050.9,,,,
30068,Uttar Pradesh,AGRA,2008,Rabi       ,Linseed,1,1,,,,
30069,Odisha,JAGATSINGHAPUR,2009,Whole Year ,Potato,274,3717.4,,,,
30070,Assam,HAILAKANDI,2012,Autumn     ,Rice,6000,9635,,,,
30071,Karnataka,DAKSHIN KANNAD,2017,Whole Year ,Sugarcane,16,1535,,,,
30072,Punjab,PATIALA,2015,Rabi       ,Wheat,240000,1133000,,,,
30073,Rajasthan,JALORE,2017,Rabi       ,Masoor,2,2,,,,
30074,Madhya Pradesh,BETUL,2006,Rabi       ,Wheat,93800,135200,,,,
30075,West Bengal,BIRBHUM,2013,Summer     ,Rice,48836,154942,,,,
30076,Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Pome Fruit,49,344,,,,
30077,Maharashtra,NAGPUR,2007,Rabi       ,Rapeseed &Mustard,700,200,,,,
30078,Odisha,JAGATSINGHAPUR,2008,Whole Year ,Potato,339,4401.2,,,,
30079,Punjab,BATHINDA,2020,Kharif     ,Rice,107000,458000,,,,
30080,Chhattisgarh,KORBA,2010,Rabi       ,Wheat,659,547,,,,
30081,Uttar Pradesh,LUCKNOW,2017,Kharif     ,Jowar,2493,2191,,,,
30082,Odisha,KHORDHA,2017,Winter     ,Moong(Green Gram),2618,442.4,,,,
30083,Uttarakhand,PITHORAGARH,2016,Kharif     ,Ragi,8978,13042,,,,
30084,Assam,JORHAT,2010,Whole Year ,Orange,77,913,,,,
30085,Karnataka,DAKSHIN KANNAD,2011,Kharif     ,Dry ginger,301,3543,,,,
30086,Chhattisgarh,NARAYANPUR,2015,Whole Year ,Dry ginger,1,1,,,,
30087,Bihar,ROHTAS,2005,Kharif     ,Other Kharif pulses,38,20,,,,
30088,Chhattisgarh,KONDAGAON,2019,Whole Year ,Coconut ,35,0,,,,
30089,Bihar,DARBHANGA,2016,Whole Year ,Sugarcane,94,3327,,,,
30090,Odisha,BHADRAK,2019,Summer     ,Moong(Green Gram),2408,751.3,,,,
30091,Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,Rice,44941,102596,,,,
30092,Uttar Pradesh,GORAKHPUR,2009,Whole Year ,Potato,4038,55381,,,,
30093,Meghalaya,WEST GARO HILLS,2008,Whole Year ,Potato,414,3160,,,,
30094,Rajasthan,BHILWARA,2013,Rabi       ,Peas & beans (Pulses),45,43,,,,
30095,Bihar,SUPAUL,2007,Whole Year ,Banana,1441,39282,,,,
30096,Assam,LAKHIMPUR,2008,Whole Year ,Turmeric,490,319,,,,
30097,Bihar,BEGUSARAI,2012,Rabi       ,Maize,16845,39788,,,,
30098,Kerala,ERNAKULAM,2010,Whole Year ,Brinjal,21,0,,,,
30099,Nagaland,MON,2022,Kharif     ,Horse-gram,40,40,,,,
30100,Maharashtra,GADCHIROLI,2009,Rabi       ,Rapeseed &Mustard,1700,300,,,,
30101,Karnataka,HAVERI,2022,Kharif     ,Small millets,1217,1229,,,,
30102,Uttar Pradesh,DEORIA,2021,Rabi       ,Coriander,2,1,,,,
30103,Himachal Pradesh,BILASPUR,2015,Rabi       ,Garlic,23,32,,,,
30104,Andhra Pradesh,KRISHNA,2010,Whole Year ,Cucumber,681,0,,,,
30105,Maharashtra,SANGLI,2009,Kharif     ,Sesamum,200,100,,,,
30106,Rajasthan,JHALAWAR,2012,Rabi       ,Rapeseed &Mustard,67688,87149,,,,
30107,Bihar,BHOJPUR,2014,Rabi       ,Masoor,9533,5825,,,,
30108,Rajasthan,PALI,2016,Kharif     ,Groundnut,1548,994,,,,
30109,Chhattisgarh,BALODA BAZAR,2022,Rabi       ,Khesari,30120,32323,,,,
30110,Rajasthan,BIKANER,2015,Whole Year ,Sugarcane,7,400,,,,
30111,Maharashtra,LATUR,2017,Rabi       ,Wheat,25800,27800,,,,
30112,Uttar Pradesh,MAHARAJGANJ,2005,Kharif     ,Sesamum,49,7,,,,
30113,Karnataka,TUMKUR,2017,Rabi       ,Other  Rabi pulses,193,57,,,,
30114,Gujarat,KACHCHH,2008,Kharif     ,Castor seed,61800,107800,,,,
30115,Gujarat,DANG,2014,Rabi       ,Other  Rabi pulses,100,100,,,,
30116,West Bengal,DARJEELING,2019,Rabi       ,Urad,220,116,,,,
30117,Uttar Pradesh,MAHOBA,2020,Kharif     ,Bajra,2,3,,,,
30118,Bihar,NAWADA,2013,Kharif     ,Horse-gram,236,203,,,,
30119,Maharashtra,DHULE,2008,Kharif     ,Maize,3600,2400,,,,
30120,Uttar Pradesh,BAHRAICH,2016,Kharif     ,Sannhamp,17,5,,,,
30121,Kerala,KOLLAM,2020,Whole Year ,Banana,2295,16022,,,,
30122,Maharashtra,HINGOLI,2017,Rabi       ,Safflower,20500,13800,,,,
30123,Punjab,S.A.S NAGAR,2022,Kharif     ,Maize,8000,30000,,,,
30124,Chhattisgarh,RAIGARH,2014,Kharif     ,Groundnut,8555,9957,,,,
30125,Karnataka,MANDYA,2007,Rabi       ,Horse-gram,28624,15010,,,,
30126,Uttar Pradesh,BAHRAICH,2008,Kharif     ,Castor seed,6,4,,,,
30127,Karnataka,BELGAUM,2006,Kharif     ,Maize,75232,239651,,,,
30128,Rajasthan,JAIPUR,2010,Whole Year ,Dry chillies,673,276,,,,
30129,Madhya Pradesh,KHARGONE,2012,Rabi       ,Jowar,7,7,,,,
30130,Madhya Pradesh,DATIA,2010,Whole Year ,Brinjal,250,0,,,,
30131,Madhya Pradesh,REWA,2017,Kharif     ,Small millets,2811,971,,,,
30132,Uttarakhand,CHAMPAWAT,2020,Kharif     ,Other Kharif pulses,767,745,,,,
30133,Karnataka,DHARWAD,2010,Kharif     ,Urad,1489,212,,,,
30134,Uttar Pradesh,BAHRAICH,2008,Rabi       ,Gram,6401,3688,,,,
30135,Assam,BAKSA,2018,Kharif     ,Cotton(lint),26,10,,,,
30136,Arunachal Pradesh,WEST KAMENG,2006,Whole Year ,Potato,370,3390,,,,
30137,Uttar Pradesh,BAREILLY,2008,Kharif     ,Maize,245,452,,,,
30138,Uttarakhand,CHAMOLI,2017,Kharif     ,Small millets,4636,4474,,,,
30139,Uttar Pradesh,VARANASI,2016,Kharif     ,Guar seed,56,47,,,,
30140,Uttar Pradesh,BAHRAICH,2010,Kharif     ,Sunflower,1,1,,,,
30141,West Bengal,HOOGHLY,2012,Kharif     ,Dry ginger,83,134,,,,
30142,Madhya Pradesh,ASHOKNAGAR,2013,Kharif     ,Urad,27284,13462,,,,
30143,Kerala,WAYANAD,2010,Whole Year ,Cardamom,4107,317,,,,
30144,West Bengal,PURULIA,2014,Kharif     ,Urad,11278,4463,,,,
30145,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Sunflower,530,265,,,,
30146,Tripura,WEST TRIPURA,2018,Rabi       ,Gram,24,19,,,,
30147,Bihar,GAYA,2021,Kharif     ,Sannhamp,7,6,,,,
30148,Telangana ,WARANGAL,2006,Kharif     ,Castor seed,5400,1200,,,,
30149,Uttar Pradesh,JALAUN,2019,Rabi       ,Masoor,36225,42999,,,,
30150,Odisha,JAJAPUR,2009,Kharif     ,Castor seed,40,20,,,,
30151,Chhattisgarh,JASHPUR,2010,Whole Year ,Coriander,25,5,,,,
30152,Odisha,KORAPUT,2009,Whole Year ,Coriander,570,280,,,,
30153,Rajasthan,JALORE,2010,Whole Year ,Citrus Fruit,72,0,,,,
30154,Assam,KAMRUP,2009,Whole Year ,Turmeric,944,818,,,,
30155,Himachal Pradesh,SHIMLA,2007,Kharif     ,Groundnut,1,0,,,,
30156,Tamil Nadu,TIRUVANNAMALAI,2006,Kharif     ,Bajra,15828,15778,,,,
30157,West Bengal,BIRBHUM,2017,Summer     ,Groundnut,159,223,,,,
30158,Rajasthan,JAIPUR,2018,Whole Year ,Sannhamp,2,1,,,,
30159,Bihar,MUNGER,2005,Whole Year ,Ragi,8,7,,,,
30160,Telangana ,ADILABAD,2008,Kharif     ,Dry chillies,9622,7890,,,,
30161,Madhya Pradesh,SEONI,2017,Whole Year ,Sugarcane,1020,30970,,,,
30162,Tamil Nadu,VELLORE,2015,Whole Year ,Sweet potato,5,68,,,,
30163,Assam,LAKHIMPUR,2020,Kharif     ,Arhar/Tur,48,41,,,,
30164,Maharashtra,NAGPUR,2016,Rabi       ,Gram,66400,39900,,,,
30165,Haryana,ROHTAK,2010,Whole Year ,Sugarcane,19848,970000,,,,
30166,Karnataka,KOLAR,2012,Kharif     ,Other Kharif pulses,11374,2890,,,,
30167,Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Maize,5743,5512,,,,
30168,Jammu and Kashmir ,JAMMU,2011,Kharif     ,Bajra,14470,8670,,,,
30169,Uttar Pradesh,MUZAFFARNAGAR,2021,Rabi       ,Garlic,43,252,,,,
30170,Arunachal Pradesh,TAWANG,2010,Kharif     ,Rice,907,1210,,,,
30171,Karnataka,HASSAN,2016,Whole Year ,Cardamom,7554,561,,,,
30172,Uttarakhand,UDAM SINGH NAGAR,2022,Rabi       ,Lentil,287,152,,,,
30173,Bihar,ARARIA,2016,Rabi       ,Masoor,3204,2124,,,,
30174,Karnataka,BELGAUM,2011,Whole Year ,Grapes,736,18474,,,,
30175,Chhattisgarh,MAHASAMUND,2017,Kharif     ,Jowar,30,35,,,,
30176,Bihar,ARWAL,2012,Kharif     ,Groundnut,28,14,,,,
30177,Uttar Pradesh,MIRZAPUR,2009,Kharif     ,Rice,110842,246817,,,,
30178,Maharashtra,GADCHIROLI,2005,Rabi       ,Maize,800,700,,,,
30179,Bihar,MADHEPURA,2021,Winter     ,Rice,53961,78394,,,,
30180,Himachal Pradesh,CHAMBA,2014,Kharif     ,Small millets,1408,424,,,,
30181,Uttar Pradesh,KANPUR DEHAT,2019,Summer     ,Sunflower,29,50,,,,
30182,West Bengal,COOCHBEHAR,2022,Summer     ,Sesamum,148,100,,,,
30183,Uttarakhand,DEHRADUN,2009,Rabi       ,Barley,999,1530,,,,
30184,Karnataka,CHIKBALLAPUR,2017,Whole Year ,Banana,2273,41284,,,,
30185,Assam,DARRANG,2005,Whole Year ,Niger seed,140,70,,,,
30186,Kerala,KOTTAYAM,2010,Whole Year ,Pineapple,633,4586,,,,
30187,Karnataka,KOLAR,2007,Whole Year ,Garlic,5,6,,,,
30188,Andhra Pradesh,SPSR NELLORE,2021,Rabi       ,Brinjal,352,2270,,,,
30189,Bihar,SITAMARHI,2006,Kharif     ,Sesamum,12,6,,,,
30190,Tamil Nadu,NAMAKKAL,2011,Whole Year ,Arecanut,188,0,,,,
30191,Odisha,PURI,2017,Winter     ,Sugarcane,4,236.8,,,,
30192,Tamil Nadu,KARUR,2011,Whole Year ,Pome Fruit,53,372,,,,
30193,Rajasthan,JALORE,2012,Kharif     ,Moth,16838,297,,,,
30194,Uttarakhand,PAURI GARHWAL,2013,Rabi       ,Rapeseed &Mustard,492,172,,,,
30195,Rajasthan,GANGANAGAR,2018,Whole Year ,Guar seed,182192,163816,,,,
30196,Assam,LAKHIMPUR,2014,Rabi       ,Wheat,440,320,,,,
30197,Madhya Pradesh,HOSHANGABAD,2011,Whole Year ,Onion,474,6064,,,,
30198,Rajasthan,NAGAUR,2010,Rabi       ,Wheat,85412,189465,,,,
30199,Madhya Pradesh,CHHINDWARA,2015,Kharif     ,Urad,9655,3025,,,,
30200,Nagaland,WOKHA,2015,Rabi       ,Linseed,1240,790,,,,
30201,Madhya Pradesh,SHAJAPUR,2019,Rabi       ,Gram,137391,115413,,,,
30202,Uttar Pradesh,AMROHA,2015,Rabi       ,Masoor,73,42,,,,
30203,Assam,GOLAGHAT,2019,Kharif     ,Castor seed,43,26,,,,
30204,Uttar Pradesh,MATHURA,2014,Rabi       ,Rapeseed &Mustard,49137,81173,,,,
30205,Assam,TINSUKIA,2014,Kharif     ,Sesamum,83,36,,,,
30206,Odisha,JHARSUGUDA,2011,Rabi       ,Gram,370,150,,,,
30207,Madhya Pradesh,MORENA,2016,Whole Year ,Sugarcane,524,21110,,,,
30208,Madhya Pradesh,BALAGHAT,2012,Kharif     ,Urad,1390,419,,,,
30209,Andhra Pradesh,VISAKHAPATANAM,2012,Whole Year ,Banana,1508,32706,,,,
30210,Uttar Pradesh,VARANASI,2019,Summer     ,Maize,28,46,,,,
30211,Assam,KAMRUP,2009,Whole Year ,Coconut ,2091,23123000,,,,
30212,Andhra Pradesh,GUNTUR,2009,Rabi       ,Gram,2820,5285,,,,
30213,Bihar,SHEIKHPURA,2011,Summer     ,Moong(Green Gram),6,3,,,,
30214,Bihar,ROHTAS,2008,Kharif     ,Moong(Green Gram),169,139,,,,
30215,Madhya Pradesh,INDORE,2014,Rabi       ,Peas & beans (Pulses),275,91,,,,
30216,Gujarat,SURAT,2017,Rabi       ,Onion,700,18500,,,,
30217,Tamil Nadu,TIRUNELVELI,2008,Kharif     ,Jowar,3788,4045,,,,
30218,Andhra Pradesh,PRAKASAM,2018,Whole Year ,Cashewnut,1056,253,,,,
30219,Madhya Pradesh,MANDLA,2017,Kharif     ,Cowpea(Lobia),54,14,,,,
30220,Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Potato,294,1801,,,,
30221,Andhra Pradesh,CHITTOOR,2011,Kharif     ,Small millets,2074,710,,,,
30222,Arunachal Pradesh,LOHIT,2007,Kharif     ,Rice,14000,20900,,,,
30223,Punjab,MANSA,2020,Rabi       ,Gram,100,100,,,,
30224,Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Tapioca,435,2286,,,,
30225,Maharashtra,PUNE,2011,Whole Year ,Onion,22546,325210,,,,
30226,Rajasthan,KOTA,2009,Whole Year ,Sannhamp,50,50,,,,
30227,Kerala,PALAKKAD,2015,Kharif     ,Jowar,3065,1563,,,,
30228,Nagaland,DIMAPUR,2018,Rabi       ,Potato,280,3480,,,,
30229,Madhya Pradesh,BARWANI,2009,Whole Year ,Sweet potato,83,347,,,,
30230,Karnataka,CHIKMAGALUR,2020,Whole Year ,Coconut ,42261,230446,,,,
30231,Bihar,SIWAN,2006,Kharif     ,Sesamum,122,64,,,,
30232,West Bengal,DINAJPUR DAKSHIN,2012,Kharif     ,Mesta,2337,27635,,,,
30233,Madhya Pradesh,KHANDWA,2014,Rabi       ,Peas & beans (Pulses),380,124,,,,
30234,Uttar Pradesh,ETAWAH,2017,Rabi       ,Gram,2461,2995,,,,
30235,Andhra Pradesh,CHITTOOR,2013,Whole Year ,Tobacco,7,7,,,,
30236,Uttar Pradesh,AURAIYA,2007,Kharif     ,Groundnut,148,172,,,,
30237,Arunachal Pradesh,DIBANG VALLEY,2012,Kharif     ,Maize,1393,1533,,,,
30238,Uttar Pradesh,AURAIYA,2007,Whole Year ,Peas & beans (Pulses),3017,5971,,,,
30239,Gujarat,VADODARA,2009,Kharif     ,Arhar/Tur,96300,49200,,,,
30240,Karnataka,HASSAN,2008,Whole Year ,Sugarcane,5560,623276,,,,
30241,Arunachal Pradesh,TIRAP,2015,Kharif     ,Rice,5500,3971,,,,
30242,Telangana ,KHAMMAM,2014,Whole Year ,Sunflower,326,386,,,,
30243,Uttar Pradesh,MAU,2015,Kharif     ,Bajra,55,86,,,,
30244,Haryana,ROHTAK,2018,Kharif     ,Jowar,19997,10000,,,,
30245,Uttarakhand,PITHORAGARH,2021,Kharif     ,Soyabean,710,965,,,,
30246,Bihar,SIWAN,2015,Kharif     ,Mesta,18,167,,,,
30247,Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Korra,43,26,,,,
30248,Andhra Pradesh,GUNTUR,2011,Rabi       ,Moong(Green Gram),26217,7813,,,,
30249,Uttar Pradesh,KASGANJ,2021,Kharif     ,Jowar,22,20,,,,
30250,Assam,DHEMAJI,2017,Kharif     ,Small millets,10,7,,,,
30251,Uttar Pradesh,GAUTAM BUDDHA NAGAR,2005,Kharif     ,Maize,9792,21219,,,,
30252,Telangana ,RANGAREDDI,2010,Rabi       ,Maize,1020,4117,,,,
30253,Uttar Pradesh,HAMIRPUR,2016,Kharif     ,Soyabean,13,11,,,,
30254,Assam,DIMA HASAO,2013,Whole Year ,Potato,250,1270,,,,
30255,Manipur,TAMENGLONG,2014,Kharif     ,Peas & beans (Pulses),190,100,,,,
30256,Telangana ,KARIMNAGAR,2011,Kharif     ,Jowar,1044,955,,,,
30257,Assam,CACHAR,2016,Kharif     ,Sesamum,195,97,,,,
30258,Rajasthan,KARAULI,2006,Kharif     ,Moong(Green Gram),26,3,,,,
30259,Gujarat,VADODARA,2006,Rabi       ,Wheat,19800,33600,,,,
30260,Assam,NALBARI,2017,Rabi       ,Peas & beans (Pulses),740,575,,,,
30261,Chhattisgarh,BILASPUR,2013,Whole Year ,Onion,47,295,,,,
30262,Mizoram,AIZAWL,2005,Kharif     ,Kapas,263,246,,,,
30263,Maharashtra,OSMANABAD,2017,Rabi       ,Sunflower,37000,22400,,,,
30264,Andaman and Nicobar Islands,NICOBARS,2018,Whole Year ,Tapioca,69,575,,,,
30265,Uttar Pradesh,MEERUT,2019,Summer     ,Maize,232,383,,,,
30266,Uttar Pradesh,MORADABAD,2020,Kharif     ,Bajra,3336,3486,,,,
30267,Uttar Pradesh,MORADABAD,2012,Rabi       ,Wheat,213188,548751,,,,
30268,Bihar,GAYA,2007,Whole Year ,Sugarcane,824,34812,,,,
30269,Gujarat,VADODARA,2016,Kharif     ,Cotton(lint),166500,554300,,,,
30270,Karnataka,CHAMARAJANAGAR,2006,Rabi       ,Peas & beans (Pulses),7,29,,,,
30271,Chhattisgarh,BEMETARA,2020,Rabi       ,Peas & beans (Pulses),401,133,,,,
30272,Manipur,SENAPATI,2008,Kharif     ,Dry ginger,160,260,,,,
30273,Gujarat,NAVSARI,2015,Rabi       ,Other  Rabi pulses,1200,1000,,,,
30274,Uttar Pradesh,JAUNPUR,2009,Kharif     ,Rice,129896,268798,,,,
30275,Haryana,KAITHAL,2016,Whole Year ,Dry chillies,14,100,,,,
30276,Madhya Pradesh,SEONI,2016,Kharif     ,Niger seed,7239,1570,,,,
30277,Uttar Pradesh,MAINPURI,2013,Whole Year ,Garlic,8353,36395,,,,
30278,Uttarakhand,UDAM SINGH NAGAR,2012,Whole Year ,Onion,144,1656,,,,
30279,Madhya Pradesh,BARWANI,2010,Whole Year ,Bhindi,230,0,,,,
30280,Maharashtra,CHANDRAPUR,2008,Summer     ,Groundnut,100,200,,,,
30281,Himachal Pradesh,KULLU,2014,Rabi       ,Other  Rabi pulses,77,43,,,,
30282,Assam,DIMA HASAO,2018,Autumn     ,Rice,6405,10363,,,,
30283,Maharashtra,SINDHUDURG,2022,Kharif     ,Niger seed,100,0,,,,
30284,Jharkhand,RANCHI,2014,Winter     ,Potato,3024.24,18339,,,,
30285,Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Sesamum,235,80,,,,
30286,Madhya Pradesh,JABALPUR,2020,Kharif     ,Jowar,1432,3052,,,,
30287,Bihar,VAISHALI,2018,Whole Year ,Sugarcane,337,15768,,,,
30288,Madhya Pradesh,MORENA,2007,Kharif     ,Jowar,1046,1098,,,,
30289,Tamil Nadu,ERODE,2017,Whole Year ,Dry chillies,323,173,,,,
30290,Uttar Pradesh,GHAZIPUR,2014,Kharif     ,Groundnut,119,86,,,,
30291,Tripura,SOUTH TRIPURA,2012,Rabi       ,Moong(Green Gram),55,30,,,,
30292,Nagaland,ZUNHEBOTO,2014,Kharif     ,Soyabean,6080,7300,,,,
30293,Uttar Pradesh,FATEHPUR,2010,Rabi       ,Barley,7676,10115,,,,
30294,Maharashtra,AHMEDNAGAR,2015,Rabi       ,Gram,873,603,,,,
30295,Chhattisgarh,KABIRDHAM,2013,Rabi       ,Khesari,15439,5150,,,,
30296,Uttar Pradesh,ALLAHABAD,2015,Rabi       ,Maize,2,6,,,,
30297,Uttar Pradesh,MAU,2021,Kharif     ,Rice,88001,184626,,,,
30298,Tamil Nadu,KANCHIPURAM,2019,Whole Year ,Horse-gram,3,2,,,,
30299,Andhra Pradesh,KURNOOL,2010,Whole Year ,Bhindi,6908,51451,,,,
30300,Rajasthan,BANSWARA,2012,Whole Year ,Sugarcane,231,10358,,,,
30301,Rajasthan,HANUMANGARH,2010,Kharif     ,Jowar,21,3,,,,
30302,Madhya Pradesh,UMARIA,2017,Rabi       ,Moong(Green Gram),1,0,,,,
30303,Andhra Pradesh,CHITTOOR,2011,Whole Year ,Bhindi,382,3041,,,,
30304,Karnataka,BELLARY,2005,Summer     ,Jowar,738,1820,,,,
30305,Maharashtra,PARBHANI,2012,Whole Year ,Sugarcane,8900,496600,,,,
30306,Nagaland,PHEK,2011,Kharif     ,Maize,6290,11560,,,,
30307,Odisha,GANJAM,2017,Summer     ,Groundnut,2061,3099.7,,,,
30308,Chhattisgarh,RAIPUR,2021,Rabi       ,Moong(Green Gram),91,19,,,,
30309,Madhya Pradesh,INDORE,2012,Rabi       ,Gram,34170,32017,,,,
30310,Chhattisgarh,KOREA,2011,Kharif     ,Arhar/Tur,3174,1927,,,,
30311,Haryana,YAMUNANAGAR,2011,Kharif     ,Arhar/Tur,59,100,,,,
30312,Chhattisgarh,BASTAR,2008,Whole Year ,Coriander,31,8,,,,
30313,Kerala,ALAPPUZHA,2010,Whole Year ,Banana,470,3815,,,,
30314,Chhattisgarh,DANTEWADA,2021,Whole Year ,Turmeric,40,22,,,,
30315,Uttar Pradesh,SAHARANPUR,2022,Kharif     ,Urad,1149,977,,,,
30316,Madhya Pradesh,SEONI,2016,Kharif     ,Maize,11267,12832,,,,
30317,Maharashtra,NANDED,2016,Rabi       ,Safflower,7100,3600,,,,
30318,Rajasthan,UDAIPUR,2008,Whole Year ,Sugarcane,680,21479,,,,
30319,Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi       ,Gram,64,47,,,,
30320,Gujarat,AHMADABAD,2006,Rabi       ,Gram,12300,6500,,,,
30321,Tamil Nadu,PUDUKKOTTAI,2016,Kharif     ,Small millets,322,6,,,,
30322,Andhra Pradesh,PRAKASAM,2006,Kharif     ,Rice,72100,206700,,,,
30323,Tamil Nadu,DHARMAPURI,2017,Whole Year ,Horse-gram,8630,4160,,,,
30324,Rajasthan,KARAULI,2011,Whole Year ,Other Fresh Fruits,17,0,,,,
30325,Andhra Pradesh,VISAKHAPATANAM,2007,Rabi       ,Safflower,2,1,,,,
30326,West Bengal,PURULIA,2007,Whole Year ,Turmeric,210,70,,,,
30327,Karnataka,CHAMARAJANAGAR,2010,Summer     ,Sunflower,72,44,,,,
30328,Arunachal Pradesh,EAST KAMENG,2014,Rabi       ,Wheat,23,47,,,,
30329,Karnataka,MANDYA,2014,Whole Year ,Onion,324,2013,,,,
30330,Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Dry ginger,85,610,,,,
30331,Madhya Pradesh,CHHINDWARA,2016,Rabi       ,Urad,3,1,,,,
30332,Assam,CACHAR,2019,Whole Year ,Turmeric,325,689,,,,
30333,Telangana ,WARANGAL,2017,Whole Year ,Turmeric,12723,57801,,,,
30334,Odisha,BOUDH,2016,Summer     ,Moong(Green Gram),1825,522,,,,
30335,Uttarakhand,CHAMOLI,2013,Kharif     ,Soyabean,342,214,,,,
30336,Maharashtra,OSMANABAD,2011,Rabi       ,Sunflower,41400,5800,,,,
30337,Bihar,PURNIA,2012,Kharif     ,Sesamum,40,30,,,,
30338,Uttar Pradesh,SANT RAVIDAS NAGAR,2008,Kharif     ,Small millets,65,20,,,,
30339,Chhattisgarh,BASTAR,2010,Whole Year ,Garlic,4,14,,,,
30340,Mizoram,AIZAWL,2010,Kharif     ,Soyabean,646,617,,,,
30341,Uttarakhand,CHAMPAWAT,2010,Rabi       ,Maize,5,7,,,,
30342,Rajasthan,DHOLPUR,2018,Kharif     ,Arhar/Tur,1008,1008,,,,
30343,Uttar Pradesh,BIJNOR,2017,Kharif     ,Sugarcane,193561,11464231,,,,
30344,Jharkhand,JAMTARA,2015,Autumn     ,Ragi,97.93,53,,,,
30345,Rajasthan,NAGAUR,2014,Whole Year ,Potato,10,20,,,,
30346,Madhya Pradesh,CHHATARPUR,2020,Rabi       ,Wheat,176279,436147,,,,
30347,Tamil Nadu,THIRUVALLUR,2021,Whole Year ,Turmeric,3,11,,,,
30348,Rajasthan,GANGANAGAR,2010,Whole Year ,Dry chillies,89,89,,,,
30349,West Bengal,DINAJPUR UTTAR,2021,Rabi       ,Linseed,697,353,,,,
30350,Chhattisgarh,RAIGARH,2014,Rabi       ,Wheat,1601,2343,,,,
30351,Maharashtra,NAGPUR,2021,Kharif     ,Maize,200,600,,,,
30352,Madhya Pradesh,SHAHDOL,2015,Whole Year ,Tobacco,13,6,,,,
30353,Rajasthan,AJMER,2010,Whole Year ,Potato,3,2,,,,
30354,Gujarat,AHMADABAD,2016,Kharif     ,Other Kharif pulses,5900,3900,,,,
30355,Tamil Nadu,VILLUPURAM,2010,Kharif     ,Rice,80630,241287,,,,
30356,Gujarat,JUNAGADH,2008,Kharif     ,Moong(Green Gram),4000,2500,,,,
30357,Uttar Pradesh,ETAH,2021,Rabi       ,Barley,8987,30196,,,,
30358,Bihar,PURNIA,2020,Summer     ,Maize,16095,45967,,,,
30359,West Bengal,MURSHIDABAD,2008,Kharif     ,Moong(Green Gram),10,2,,,,
30360,Maharashtra,CHANDRAPUR,2011,Whole Year ,Tomato,148,460,,,,
30361,Tamil Nadu,THENI,2005,Whole Year ,Onion,259,6260,,,,
30362,Maharashtra,AHMEDNAGAR,2016,Rabi       ,Rapeseed &Mustard,100,10,,,,
30363,Punjab,FARIDKOT,2014,Kharif     ,Moong(Green Gram),800,700,,,,
30364,Rajasthan,BANSWARA,2010,Whole Year ,Other Fresh Fruits,22,0,,,,
30365,Karnataka,BELLARY,2010,Whole Year ,Banana,2087,51609,,,,
30366,Karnataka,BANGALORE RURAL,2022,Rabi       ,Sunflower,1,1,,,,
30367,Bihar,SAMASTIPUR,2011,Whole Year ,Onion,852,6901,,,,
30368,Tamil Nadu,CUDDALORE,2015,Whole Year ,Castor seed,9,6,,,,
30369,Uttar Pradesh,SHRAVASTI,2007,Rabi       ,Rapeseed &Mustard,5816,3934,,,,
30370,Andhra Pradesh,SRIKAKULAM,2007,Whole Year ,Dry chillies,3249,5269,,,,
30371,Assam,SIVASAGAR,2015,Whole Year ,Arecanut,3435,2574,,,,
30372,Karnataka,BELGAUM,2015,Kharif     ,Sunflower,23978,15859,,,,
